qid_number,bool_ans,llm_ms,aov,model,scene,seq,semantic,acc
8.0,0,300.95,360,LLaVA_7,GMU,2,1,0.6322789360172538
10.0,1,268.34,360,LLaVA_7,GMU,2,1,0.6322789360172538
13.0,0,263.6,360,LLaVA_7,GMU,2,1,0.6322789360172538
16.0,0,248.83,360,LLaVA_7,GMU,2,1,0.6322789360172538
7.0,1,248.69,360,LLaVA_7,GMU,2,1,0.6322789360172538
16.0,1,262.71,360,LLaVA_7,GMU,2,1,0.6322789360172538
16.0,1,276.14,360,LLaVA_7,GMU,2,1,0.6322789360172538
16.0,1,269.48,360,LLaVA_7,GMU,2,1,0.6322789360172538
7.0,0,250.78,360,LLaVA_7,GMU,2,1,0.6322789360172538
16.0,1,249.27,360,LLaVA_7,GMU,2,1,0.6322789360172538
13.0,0,301.89,360,LLaVA_7,GMU,2,1,0.6322789360172538
16.0,1,300.52,360,LLaVA_7,GMU,2,1,0.6322789360172538
16.0,1,250.91,360,LLaVA_7,GMU,2,1,0.6322789360172538
16.0,1,260.28,360,LLaVA_7,GMU,2,1,0.6322789360172538
2.0,0,319.13,360,LLaVA_7,GMU,2,1,0.6322789360172538
5.0,1,323.18,360,LLaVA_7,GMU,2,1,0.6322789360172538
13.0,0,307.46,360,LLaVA_7,GMU,2,1,0.6322789360172538
15.0,1,305.28,360,LLaVA_7,GMU,2,1,0.6322789360172538
12.0,1,266.1,360,LLaVA_7,GMU,2,1,0.6322789360172538
15.0,1,265.5,360,LLaVA_7,GMU,2,1,0.6322789360172538
7.0,1,265.58,360,LLaVA_7,GMU,2,1,0.6322789360172538
16.0,1,265.21,360,LLaVA_7,GMU,2,1,0.6322789360172538
4.0,1,310.02,360,LLaVA_7,GMU,2,1,0.6322789360172538
14.0,1,331.13,360,LLaVA_7,GMU,2,1,0.6322789360172538
12.0,1,267.55,360,LLaVA_7,GMU,2,1,0.6322789360172538
16.0,1,265.91,360,LLaVA_7,GMU,2,1,0.6322789360172538
2.0,0,268.05,360,LLaVA_7,GMU,2,1,0.6322789360172538
9.0,1,264.05,360,LLaVA_7,GMU,2,1,0.6322789360172538
4.0,1,305.2,360,LLaVA_7,GMU,2,1,0.6322789360172538
11.0,1,306.31,360,LLaVA_7,GMU,2,1,0.6322789360172538
16.0,1,253.86,360,LLaVA_7,GMU,2,1,0.6322789360172538
16.0,1,251.79,360,LLaVA_7,GMU,2,1,0.6322789360172538
9.0,1,255.32,360,LLaVA_7,GMU,2,1,0.6322789360172538
10.0,1,251.16,360,LLaVA_7,GMU,2,1,0.6322789360172538
12.0,0,260.15,360,LLaVA_7,GMU,2,1,0.6322789360172538
16.0,1,249.38,360,LLaVA_7,GMU,2,1,0.6322789360172538
2.0,1,248.62,360,LLaVA_7,GMU,2,1,0.6322789360172538
5.0,0,246.32,360,LLaVA_7,GMU,2,1,0.6322789360172538
16.0,1,286.96,360,LLaVA_7,GMU,2,1,0.6322789360172538
16.0,0,266.37,360,LLaVA_7,GMU,2,1,0.6322789360172538
7.0,1,263.68,360,LLaVA_7,GMU,2,1,0.6322789360172538
16.0,0,277.08,360,LLaVA_7,GMU,2,1,0.6322789360172538
13.0,0,266.79,360,LLaVA_7,GMU,2,1,0.6322789360172538
15.0,1,266.39,360,LLaVA_7,GMU,2,1,0.6322789360172538
1.0,1,302.93,360,LLaVA_7,GMU,2,1,0.6322789360172538
2.0,1,300.81,360,LLaVA_7,GMU,2,1,0.6322789360172538
13.0,0,270.38,360,LLaVA_7,GMU,2,1,0.6322789360172538
16.0,1,269.29,360,LLaVA_7,GMU,2,1,0.6322789360172538
7.0,1,265.13,360,LLaVA_7,GMU,2,1,0.6322789360172538
12.0,0,268.75,360,LLaVA_7,GMU,2,1,0.6322789360172538
3.0,0,268.84,360,LLaVA_7,GMU,2,1,0.6322789360172538
10.0,1,266.72,360,LLaVA_7,GMU,2,1,0.6322789360172538
2.0,0,301.81,360,LLaVA_7,GMU,2,1,0.6322789360172538
14.0,0,303.23,360,LLaVA_7,GMU,2,1,0.6322789360172538
8.0,0,273.0,360,LLaVA_7,GMU,2,1,0.6322789360172538
14.0,0,268.22,360,LLaVA_7,GMU,2,1,0.6322789360172538
7.0,1,270.46,360,LLaVA_7,GMU,2,1,0.6322789360172538
16.0,0,301.26,360,LLaVA_7,GMU,2,1,0.6322789360172538
2.0,1,321.35,360,LLaVA_7,GMU,1,1,0.6322789360172538
8.0,0,322.32,360,LLaVA_7,GMU,1,1,0.6322789360172538
4.0,1,322.64,360,LLaVA_7,GMU,1,1,0.6322789360172538
14.0,1,320.69,360,LLaVA_7,GMU,1,1,0.6322789360172538
3.0,1,349.2,360,LLaVA_7,GMU,1,1,0.6322789360172538
14.0,1,355.18,360,LLaVA_7,GMU,1,1,0.6322789360172538
2.0,0,305.21,360,LLaVA_7,GMU,1,1,0.6322789360172538
2.0,0,305.11,360,LLaVA_7,GMU,1,1,0.6322789360172538
16.0,0,352.82,360,LLaVA_7,GMU,1,1,0.6322789360172538
16.0,1,351.98,360,LLaVA_7,GMU,1,1,0.6322789360172538
2.0,0,322.56,360,LLaVA_7,GMU,1,1,0.6322789360172538
9.0,1,327.35,360,LLaVA_7,GMU,1,1,0.6322789360172538
6.0,0,328.15,360,LLaVA_7,GMU,1,1,0.6322789360172538
10.0,1,321.6,360,LLaVA_7,GMU,1,1,0.6322789360172538
7.0,1,326.42,360,LLaVA_7,GMU,1,1,0.6322789360172538
16.0,1,324.96,360,LLaVA_7,GMU,1,1,0.6322789360172538
2.0,1,308.02,360,LLaVA_7,GMU,1,1,0.6322789360172538
3.0,0,304.16,360,LLaVA_7,GMU,1,1,0.6322789360172538
3.0,0,317.23,360,LLaVA_7,GMU,1,1,0.6322789360172538
9.0,1,300.86,360,LLaVA_7,GMU,1,1,0.6322789360172538
7.0,1,269.22,360,LLaVA_7,GMU,1,1,0.6322789360172538
16.0,1,269.69,360,LLaVA_7,GMU,1,1,0.6322789360172538
3.0,0,264.34,360,LLaVA_7,GMU,1,1,0.6322789360172538
9.0,1,274.64,360,LLaVA_7,GMU,1,1,0.6322789360172538
11.0,1,266.39,360,LLaVA_7,GMU,1,1,0.6322789360172538
14.0,0,264.11,360,LLaVA_7,GMU,1,1,0.6322789360172538
9.0,1,327.02,360,LLaVA_7,GMU,1,1,0.6322789360172538
14.0,1,325.08,360,LLaVA_7,GMU,1,1,0.6322789360172538
3.0,0,301.02,360,LLaVA_7,GMU,1,1,0.6322789360172538
6.0,0,300.69,360,LLaVA_7,GMU,1,1,0.6322789360172538
15.0,1,270.14,360,LLaVA_7,GMU,1,1,0.6322789360172538
16.0,1,305.83,360,LLaVA_7,GMU,1,1,0.6322789360172538
1.0,0,307.68,360,LLaVA_7,GMU,1,1,0.6322789360172538
4.0,0,311.07,360,LLaVA_7,GMU,1,1,0.6322789360172538
12.0,1,268.3,360,LLaVA_7,GMU,1,1,0.6322789360172538
16.0,1,264.37,360,LLaVA_7,GMU,1,1,0.6322789360172538
6.0,0,300.6,360,LLaVA_7,GMU,1,1,0.6322789360172538
14.0,1,303.6,360,LLaVA_7,GMU,1,1,0.6322789360172538
4.0,0,299.94,360,LLaVA_7,GMU,1,1,0.6322789360172538
5.0,1,315.47,360,LLaVA_7,GMU,1,1,0.6322789360172538
12.0,1,268.78,360,LLaVA_7,GMU,1,1,0.6322789360172538
16.0,1,263.26,360,LLaVA_7,GMU,1,1,0.6322789360172538
2.0,1,262.81,360,LLaVA_7,GMU,1,1,0.6322789360172538
5.0,0,265.69,360,LLaVA_7,GMU,1,1,0.6322789360172538
7.0,1,251.16,360,LLaVA_7,GMU,1,1,0.6322789360172538
15.0,1,248.11,360,LLaVA_7,GMU,1,1,0.6322789360172538
2.0,0,302.3,360,LLaVA_7,GMU,1,1,0.6322789360172538
5.0,0,304.99,360,LLaVA_7,GMU,1,1,0.6322789360172538
13.0,0,259.48,360,LLaVA_7,GMU,1,1,0.6322789360172538
16.0,1,253.77,360,LLaVA_7,GMU,1,1,0.6322789360172538
13.0,1,262.51,360,LLaVA_7,GMU,1,1,0.6322789360172538
16.0,1,253.02,360,LLaVA_7,GMU,1,1,0.6322789360172538
1.0,1,301.27,360,LLaVA_7,GMU,1,1,0.6322789360172538
8.0,0,300.58,360,LLaVA_7,GMU,1,1,0.6322789360172538
7.0,1,251.57,360,LLaVA_7,GMU,1,1,0.6322789360172538
16.0,1,248.57,360,LLaVA_7,GMU,1,1,0.6322789360172538
7.0,1,256.26,360,LLaVA_7,GMU,1,1,0.6322789360172538
15.0,1,250.04,360,LLaVA_7,GMU,1,1,0.6322789360172538
4.0,1,252.4,360,LLaVA_7,GMU,1,1,0.6322789360172538
9.0,1,258.54,360,LLaVA_7,GMU,1,1,0.6322789360172538
16.0,0,249.71,360,LLaVA_7,GMU,1,1,0.6322789360172538
16.0,1,248.79,360,LLaVA_7,GMU,1,1,0.6322789360172538
5.0,0,299.28,360,LLaVA_7,GMU,1,1,0.6322789360172538
10.0,0,269.25,360,LLaVA_7,GMU,1,1,0.6322789360172538
12.0,0,259.38,360,LLaVA_7,GMU,1,1,0.6322789360172538
16.0,1,251.35,360,LLaVA_7,GMU,1,1,0.6322789360172538
7.0,1,263.78,360,LLaVA_7,GMU,1,1,0.6322789360172538
16.0,0,270.86,360,LLaVA_7,GMU,1,1,0.6322789360172538
7.0,1,253.71,360,LLaVA_7,GMU,1,1,0.6322789360172538
16.0,1,249.08,360,LLaVA_7,GMU,1,1,0.6322789360172538
12.0,0,267.45,360,LLaVA_7,GMU,1,1,0.6322789360172538
13.0,0,266.42,360,LLaVA_7,GMU,1,1,0.6322789360172538
7.0,1,299.28,360,LLaVA_7,GMU,1,1,0.6322789360172538
12.0,1,309.99,360,LLaVA_7,GMU,1,1,0.6322789360172538
7.0,1,300.68,360,LLaVA_7,GMU,1,1,0.6322789360172538
16.0,0,303.73,360,LLaVA_7,GMU,1,1,0.6322789360172538
4.0,0,303.78,360,LLaVA_7,GMU,1,1,0.6322789360172538
6.0,0,300.25,360,LLaVA_7,GMU,1,1,0.6322789360172538
8.0,0,301.28,360,LLaVA_7,GMU,1,1,0.6322789360172538
11.0,1,300.53,360,LLaVA_7,GMU,1,1,0.6322789360172538
13.0,1,302.28,360,LLaVA_7,GMU,1,1,0.6322789360172538
16.0,1,300.76,360,LLaVA_7,GMU,1,1,0.6322789360172538
2.0,0,310.61,360,LLaVA_7,GMU,1,1,0.6322789360172538
5.0,0,309.61,360,LLaVA_7,GMU,1,1,0.6322789360172538
12.0,0,264.95,360,LLaVA_7,GMU,1,1,0.6322789360172538
13.0,1,262.02,360,LLaVA_7,GMU,1,1,0.6322789360172538
13.0,0,266.47,360,LLaVA_7,GMU,1,1,0.6322789360172538
16.0,1,266.32,360,LLaVA_7,GMU,1,1,0.6322789360172538
11.0,1,266.6,360,LLaVA_7,GMU,1,1,0.6322789360172538
14.0,0,265.33,360,LLaVA_7,GMU,1,1,0.6322789360172538
7.0,1,310.39,360,LLaVA_7,GMU,1,1,0.6322789360172538
16.0,0,304.77,360,LLaVA_7,GMU,1,1,0.6322789360172538
10.0,0,310.21,360,LLaVA_7,GMU,1,1,0.6322789360172538
11.0,1,306.62,360,LLaVA_7,GMU,1,1,0.6322789360172538
2.0,0,306.36,360,LLaVA_7,GMU,1,1,0.6322789360172538
9.0,1,305.01,360,LLaVA_7,GMU,1,1,0.6322789360172538
3.0,0,306.09,360,LLaVA_7,GMU,1,1,0.6322789360172538
14.0,0,304.41,360,LLaVA_7,GMU,1,1,0.6322789360172538
2.0,0,323.16,360,LLaVA_7,GMU,1,1,0.6322789360172538
8.0,0,320.72,360,LLaVA_7,GMU,1,1,0.6322789360172538
13.0,1,271.79,360,LLaVA_7,GMU,1,1,0.6322789360172538
15.0,1,264.37,360,LLaVA_7,GMU,1,1,0.6322789360172538
16.0,1,260.2,360,LLaVA_7,GMU,1,1,0.6322789360172538
16.0,1,261.88,360,LLaVA_7,GMU,1,1,0.6322789360172538
3.0,1,265.65,360,LLaVA_7,GMU,1,1,0.6322789360172538
9.0,1,264.06,360,LLaVA_7,GMU,1,1,0.6322789360172538
13.0,0,260.21,360,LLaVA_7,GMU,1,1,0.6322789360172538
16.0,1,251.95,360,LLaVA_7,GMU,1,1,0.6322789360172538
7.0,1,302.22,360,LLaVA_7,GMU,1,1,0.6322789360172538
16.0,1,303.08,360,LLaVA_7,GMU,1,1,0.6322789360172538
1.0,0,304.24,360,LLaVA_7,GMU,1,1,0.6322789360172538
3.0,0,304.92,360,LLaVA_7,GMU,1,1,0.6322789360172538
5.0,0,305.52,360,LLaVA_7,GMU,1,1,0.6322789360172538
6.0,0,305.5,360,LLaVA_7,GMU,1,1,0.6322789360172538
7.0,1,356.59,360,LLaVA_7,GMU,1,1,0.6322789360172538
13.0,1,350.56,360,LLaVA_7,GMU,1,1,0.6322789360172538
3.0,0,326.89,360,LLaVA_7,GMU,1,1,0.6322789360172538
10.0,0,322.97,360,LLaVA_7,GMU,1,1,0.6322789360172538
5.0,0,322.29,360,LLaVA_7,GMU,1,1,0.6322789360172538
14.0,1,322.27,360,LLaVA_7,GMU,1,1,0.6322789360172538
3.0,0,304.38,360,LLaVA_7,GMU,1,1,0.6322789360172538
11.0,1,307.16,360,LLaVA_7,GMU,1,1,0.6322789360172538
6.0,0,322.03,360,LLaVA_7,GMU,1,1,0.6322789360172538
8.0,0,332.08,360,LLaVA_7,GMU,1,1,0.6322789360172538
8.0,0,306.28,360,LLaVA_7,GMU,1,1,0.6322789360172538
11.0,1,306.62,360,LLaVA_7,GMU,1,1,0.6322789360172538
12.0,1,304.17,360,LLaVA_7,GMU,1,1,0.6322789360172538
13.0,1,306.12,360,LLaVA_7,GMU,1,1,0.6322789360172538
2.0,1,268.08,360,LLaVA_7,GMU,1,1,0.6322789360172538
3.0,1,262.96,360,LLaVA_7,GMU,1,1,0.6322789360172538
9.0,1,264.13,360,LLaVA_7,GMU,1,1,0.6322789360172538
14.0,1,264.03,360,LLaVA_7,GMU,1,1,0.6322789360172538
13.0,1,324.57,360,LLaVA_7,GMU,1,1,0.6322789360172538
16.0,1,321.18,360,LLaVA_7,GMU,1,1,0.6322789360172538
16.0,1,300.46,360,LLaVA_7,GMU,1,1,0.6322789360172538
16.0,1,269.5,360,LLaVA_7,GMU,1,1,0.6322789360172538
6.0,0,302.1,360,LLaVA_7,GMU,1,1,0.6322789360172538
10.0,0,270.1,360,LLaVA_7,GMU,1,1,0.6322789360172538
5.0,0,244.9,360,LLaVA_7,GMU,1,1,0.6322789360172538
6.0,0,245.94,360,LLaVA_7,GMU,1,1,0.6322789360172538
2.0,1,268.5,360,LLaVA_7,GMU,1,1,0.6322789360172538
3.0,1,268.1,360,LLaVA_7,GMU,1,1,0.6322789360172538
15.0,1,261.87,360,LLaVA_7,GMU,1,1,0.6322789360172538
16.0,1,260.61,360,LLaVA_7,GMU,1,1,0.6322789360172538
1.0,1,265.33,360,LLaVA_7,GMU,1,1,0.6322789360172538
2.0,1,250.8,360,LLaVA_7,GMU,1,1,0.6322789360172538
2.0,1,248.31,360,LLaVA_7,GMU,1,1,0.6322789360172538
2.0,1,248.86,360,LLaVA_7,GMU,1,1,0.6322789360172538
12.0,0,264.86,360,LLaVA_7,GMU,1,1,0.6322789360172538
16.0,1,267.58,360,LLaVA_7,GMU,1,1,0.6322789360172538
6.0,0,269.21,360,LLaVA_7,GMU,1,1,0.6322789360172538
11.0,1,263.09,360,LLaVA_7,GMU,1,1,0.6322789360172538
2.0,0,318.39,360,LLaVA_7,GMU,1,1,0.6322789360172538
10.0,1,269.54,360,LLaVA_7,GMU,1,1,0.6322789360172538
15.0,1,269.47,360,LLaVA_7,GMU,1,1,0.6322789360172538
16.0,1,300.47,360,LLaVA_7,GMU,1,1,0.6322789360172538
8.0,0,320.37,360,LLaVA_7,GMU,1,1,0.6322789360172538
10.0,1,322.83,360,LLaVA_7,GMU,1,1,0.6322789360172538
13.0,1,323.88,360,LLaVA_7,GMU,1,1,0.6322789360172538
16.0,0,328.59,360,LLaVA_7,GMU,1,1,0.6322789360172538
1.0,0,321.9,360,LLaVA_7,GMU,1,1,0.6322789360172538
9.0,1,322.57,360,LLaVA_7,GMU,1,1,0.6322789360172538
2.0,0,268.32,360,LLaVA_7,GMU,1,1,0.6322789360172538
11.0,1,268.07,360,LLaVA_7,GMU,1,1,0.6322789360172538
9.0,1,304.32,360,LLaVA_7,GMU,1,1,0.6322789360172538
11.0,1,306.88,360,LLaVA_7,GMU,1,1,0.6322789360172538
4.0,0,302.65,360,LLaVA_7,GMU,1,1,0.6322789360172538
11.0,1,304.33,360,LLaVA_7,GMU,1,1,0.6322789360172538
7.0,1,270.0,360,LLaVA_7,GMU,1,1,0.6322789360172538
13.0,1,300.36,360,LLaVA_7,GMU,1,1,0.6322789360172538
4.0,0,305.78,360,LLaVA_7,GMU,1,1,0.6322789360172538
6.0,0,303.53,360,LLaVA_7,GMU,1,1,0.6322789360172538
2.0,1,304.39,360,LLaVA_7,GMU,1,1,0.6322789360172538
8.0,0,324.15,360,LLaVA_7,GMU,1,1,0.6322789360172538
7.0,1,253.43,360,LLaVA_7,GMU,1,1,0.6322789360172538
16.0,1,252.91,360,LLaVA_7,GMU,1,1,0.6322789360172538
4.0,0,249.15,360,LLaVA_7,GMU,1,1,0.6322789360172538
14.0,0,262.55,360,LLaVA_7,GMU,1,1,0.6322789360172538
12.0,1,266.81,360,LLaVA_7,GMU,1,1,0.6322789360172538
16.0,1,265.87,360,LLaVA_7,GMU,1,1,0.6322789360172538
2.0,0,250.15,360,LLaVA_7,GMU,1,1,0.6322789360172538
9.0,1,249.5,360,LLaVA_7,GMU,1,1,0.6322789360172538
4.0,1,316.02,360,LLaVA_7,GMU,1,1,0.6322789360172538
11.0,1,307.16,360,LLaVA_7,GMU,1,1,0.6322789360172538
9.0,1,321.32,360,LLaVA_7,GMU,1,1,0.6322789360172538
11.0,1,320.94,360,LLaVA_7,GMU,1,1,0.6322789360172538
12.0,1,322.43,360,LLaVA_7,GMU,1,1,0.6322789360172538
16.0,0,322.92,360,LLaVA_7,GMU,1,1,0.6322789360172538
2.0,0,303.86,360,LLaVA_7,GMU,1,1,0.6322789360172538
5.0,1,304.43,360,LLaVA_7,GMU,1,1,0.6322789360172538
2.0,0,308.17,360,LLaVA_7,GMU,1,1,0.6322789360172538
9.0,1,303.36,360,LLaVA_7,GMU,1,1,0.6322789360172538
1.0,1,304.67,360,LLaVA_7,GMU,1,1,0.6322789360172538
9.0,1,306.09,360,LLaVA_7,GMU,1,1,0.6322789360172538
5.0,0,262.99,360,LLaVA_7,GMU,1,1,0.6322789360172538
10.0,0,263.79,360,LLaVA_7,GMU,1,1,0.6322789360172538
7.0,1,246.66,360,LLaVA_7,GMU,1,1,0.6322789360172538
15.0,1,245.88,360,LLaVA_7,GMU,1,1,0.6322789360172538
2.0,0,337.2,360,LLaVA_7,GMU,1,1,0.6322789360172538
5.0,1,327.06,360,LLaVA_7,GMU,1,1,0.6322789360172538
3.0,0,302.46,360,LLaVA_7,GMU,1,1,0.6322789360172538
4.0,0,300.26,360,LLaVA_7,GMU,1,1,0.6322789360172538
7.0,1,264.33,360,LLaVA_7,GMU,1,1,0.6322789360172538
12.0,0,268.27,360,LLaVA_7,GMU,1,1,0.6322789360172538
7.0,1,304.16,360,LLaVA_7,GMU,1,1,0.6322789360172538
16.0,1,306.88,360,LLaVA_7,GMU,1,1,0.6322789360172538
2.0,1,307.11,360,LLaVA_7,GMU,1,1,0.6322789360172538
8.0,1,304.56,360,LLaVA_7,GMU,1,1,0.6322789360172538
2.0,0,304.53,360,LLaVA_7,GMU,1,1,0.6322789360172538
9.0,1,306.27,360,LLaVA_7,GMU,1,1,0.6322789360172538
2.0,0,320.49,360,LLaVA_7,GMU,1,1,0.6322789360172538
14.0,1,323.21,360,LLaVA_7,GMU,1,1,0.6322789360172538
8.0,0,322.26,360,LLaVA_7,GMU,1,1,0.6322789360172538
11.0,1,327.44,360,LLaVA_7,GMU,1,1,0.6322789360172538
2.0,1,306.22,360,LLaVA_7,GMU,3,1,0.6322789360172538
11.0,1,302.89,360,LLaVA_7,GMU,3,1,0.6322789360172538
1.0,1,299.52,360,LLaVA_7,GMU,3,1,0.6322789360172538
4.0,1,311.27,360,LLaVA_7,GMU,3,1,0.6322789360172538
12.0,0,269.48,360,LLaVA_7,GMU,3,1,0.6322789360172538
16.0,0,265.45,360,LLaVA_7,GMU,3,1,0.6322789360172538
2.0,0,265.66,360,LLaVA_7,GMU,3,1,0.6322789360172538
2.0,0,263.43,360,LLaVA_7,GMU,3,1,0.6322789360172538
9.0,1,249.89,360,LLaVA_7,GMU,3,1,0.6322789360172538
11.0,1,248.73,360,LLaVA_7,GMU,3,1,0.6322789360172538
7.0,1,263.38,360,LLaVA_7,GMU,3,1,0.6322789360172538
16.0,1,276.29,360,LLaVA_7,GMU,3,1,0.6322789360172538
1.0,1,270.07,360,LLaVA_7,GMU,3,1,0.6322789360172538
6.0,0,263.98,360,LLaVA_7,GMU,3,1,0.6322789360172538
1.0,1,263.9,360,LLaVA_7,GMU,3,1,0.6322789360172538
2.0,1,263.29,360,LLaVA_7,GMU,3,1,0.6322789360172538
3.0,1,264.88,360,LLaVA_7,GMU,3,1,0.6322789360172538
14.0,0,262.93,360,LLaVA_7,GMU,3,1,0.6322789360172538
16.0,1,299.59,360,LLaVA_7,GMU,3,1,0.6322789360172538
16.0,1,271.55,360,LLaVA_7,GMU,3,1,0.6322789360172538
7.0,1,307.73,360,LLaVA_7,GMU,3,1,0.6322789360172538
16.0,1,315.82,360,LLaVA_7,GMU,3,1,0.6322789360172538
3.0,0,270.75,360,LLaVA_7,GMU,3,1,0.6322789360172538
11.0,1,269.96,360,LLaVA_7,GMU,3,1,0.6322789360172538
9.0,1,306.42,360,LLaVA_7,GMU,3,1,0.6322789360172538
14.0,1,304.66,360,LLaVA_7,GMU,3,1,0.6322789360172538
12.0,1,321.22,360,LLaVA_7,GMU,3,1,0.6322789360172538
15.0,1,328.05,360,LLaVA_7,GMU,3,1,0.6322789360172538
8.0,1,264.78,360,LLaVA_7,GMU,3,1,0.6322789360172538
10.0,1,267.42,360,LLaVA_7,GMU,3,1,0.6322789360172538
7.0,1,271.23,360,LLaVA_7,GMU,3,1,0.6322789360172538
13.0,1,300.19,360,LLaVA_7,GMU,3,1,0.6322789360172538
2.0,1,265.01,360,LLaVA_7,GMU,3,1,0.6322789360172538
6.0,0,264.27,360,LLaVA_7,GMU,3,1,0.6322789360172538
4.0,1,250.92,360,LLaVA_7,GMU,3,1,0.6322789360172538
5.0,0,252.21,360,LLaVA_7,GMU,3,1,0.6322789360172538
2.0,0,248.61,360,LLaVA_7,GMU,3,1,0.6322789360172538
3.0,0,248.96,360,LLaVA_7,GMU,3,1,0.6322789360172538
2.0,0,270.1,360,LLaVA_7,GMU,3,1,0.6322789360172538
5.0,0,266.92,360,LLaVA_7,GMU,3,1,0.6322789360172538
7.0,1,266.14,360,LLaVA_7,GMU,3,1,0.6322789360172538
15.0,1,264.04,360,LLaVA_7,GMU,3,1,0.6322789360172538
2.0,0,306.35,360,LLaVA_7,GMU,3,1,0.6322789360172538
5.0,0,306.92,360,LLaVA_7,GMU,3,1,0.6322789360172538
5.0,0,299.76,360,LLaVA_7,GMU,3,1,0.6322789360172538
10.0,1,278.72,360,LLaVA_7,GMU,3,1,0.6322789360172538
1.0,1,264.17,360,LLaVA_7,GMU,3,1,0.6322789360172538
4.0,1,265.87,360,LLaVA_7,GMU,3,1,0.6322789360172538
15.0,1,250.87,360,LLaVA_7,GMU,3,1,0.6322789360172538
16.0,1,248.66,360,LLaVA_7,GMU,3,1,0.6322789360172538
2.0,0,310.42,360,LLaVA_7,GMU,3,1,0.6322789360172538
9.0,1,303.19,360,LLaVA_7,GMU,3,1,0.6322789360172538
7.0,1,249.45,360,LLaVA_7,GMU,3,1,0.6322789360172538
15.0,1,250.78,360,LLaVA_7,GMU,3,1,0.6322789360172538
4.0,0,263.48,360,LLaVA_7,GMU,3,1,0.6322789360172538
9.0,1,265.75,360,LLaVA_7,GMU,3,1,0.6322789360172538
16.0,1,267.24,360,LLaVA_7,GMU,3,1,0.6322789360172538
16.0,1,263.92,360,LLaVA_7,GMU,3,1,0.6322789360172538
5.0,0,268.54,360,LLaVA_7,GMU,3,1,0.6322789360172538
10.0,1,265.49,360,LLaVA_7,GMU,3,1,0.6322789360172538
3.0,1,306.21,360,LLaVA_7,GMU,3,1,0.6322789360172538
10.0,1,304.55,360,LLaVA_7,GMU,3,1,0.6322789360172538
2.0,0,323.16,360,LLaVA_7,GMU,3,1,0.6322789360172538
14.0,0,322.7,360,LLaVA_7,GMU,3,1,0.6322789360172538
7.0,1,326.94,360,LLaVA_7,GMU,3,1,0.6322789360172538
16.0,1,328.02,360,LLaVA_7,GMU,3,1,0.6322789360172538
3.0,1,325.67,360,LLaVA_7,GMU,3,1,0.6322789360172538
4.0,0,325.22,360,LLaVA_7,GMU,3,1,0.6322789360172538
7.0,1,304.09,360,LLaVA_7,GMU,3,1,0.6322789360172538
12.0,1,303.33,360,LLaVA_7,GMU,3,1,0.6322789360172538
2.0,1,323.52,360,LLaVA_7,GMU,3,1,0.6322789360172538
6.0,0,331.79,360,LLaVA_7,GMU,3,1,0.6322789360172538
4.0,1,307.59,360,LLaVA_7,GMU,3,1,0.6322789360172538
8.0,0,309.1,360,LLaVA_7,GMU,3,1,0.6322789360172538
13.0,1,305.38,360,LLaVA_7,GMU,3,1,0.6322789360172538
16.0,1,305.4,360,LLaVA_7,GMU,3,1,0.6322789360172538
2.0,0,353.68,360,LLaVA_7,GMU,3,1,0.6322789360172538
5.0,0,353.15,360,LLaVA_7,GMU,3,1,0.6322789360172538
3.0,1,353.48,360,LLaVA_7,GMU,3,1,0.6322789360172538
5.0,0,359.81,360,LLaVA_7,GMU,3,1,0.6322789360172538
4.0,1,352.64,360,LLaVA_7,GMU,3,1,0.6322789360172538
11.0,1,350.32,360,LLaVA_7,GMU,3,1,0.6322789360172538
11.0,1,322.72,360,LLaVA_7,GMU,3,1,0.6322789360172538
14.0,0,322.76,360,LLaVA_7,GMU,3,1,0.6322789360172538
2.0,1,300.0,360,LLaVA_7,GMU,3,1,0.6322789360172538
11.0,1,300.89,360,LLaVA_7,GMU,3,1,0.6322789360172538
16.0,1,334.95,360,LLaVA_7,GMU,3,1,0.6322789360172538
16.0,1,323.37,360,LLaVA_7,GMU,3,1,0.6322789360172538
2.0,0,323.88,360,LLaVA_7,GMU,3,1,0.6322789360172538
9.0,1,323.34,360,LLaVA_7,GMU,3,1,0.6322789360172538
3.0,1,320.69,360,LLaVA_7,GMU,3,1,0.6322789360172538
14.0,0,319.71,360,LLaVA_7,GMU,3,1,0.6322789360172538
2.0,0,324.47,360,LLaVA_7,GMU,3,1,0.6322789360172538
8.0,0,324.98,360,LLaVA_7,GMU,3,1,0.6322789360172538
4.0,0,328.58,360,LLaVA_7,GMU,3,1,0.6322789360172538
6.0,0,321.6,360,LLaVA_7,GMU,3,1,0.6322789360172538
9.0,1,304.36,360,LLaVA_7,GMU,3,1,0.6322789360172538
11.0,1,304.58,360,LLaVA_7,GMU,3,1,0.6322789360172538
8.0,0,300.03,360,LLaVA_7,GMU,3,1,0.6322789360172538
11.0,1,301.3,360,LLaVA_7,GMU,3,1,0.6322789360172538
1.0,1,304.01,360,LLaVA_7,GMU,3,1,0.6322789360172538
3.0,0,308.37,360,LLaVA_7,GMU,3,1,0.6322789360172538
1.0,1,255.04,360,LLaVA_7,GMU,3,1,0.6322789360172538
5.0,0,249.52,360,LLaVA_7,GMU,3,1,0.6322789360172538
4.0,0,302.44,360,LLaVA_7,GMU,3,1,0.6322789360172538
